sample	group	strain	strain_name_plus_group	BIN	CDS	curated_gene	gene_category	gene_category_subunit	Length	GC	qGC	GC3	qGC3	CAI_genome	pCAI_genome	CAI_HiExp	pCAI_HiExp	KO	annotation_auto	EC	reference
Isolate	Ia	Methyloglobulus_morosus_KoM1	Ia_Methyloglobulus_morosus_KoM1	Methyloglobulus_morosus_KoM1	2528841036	pxmA_1	pxm	pxmA	753	0.531208499	92.093259	0.653386454	96.98428789	0.764961734	69.8935631	0.605722303	29.09275215	K10944	methane/ammonia monooxygenase subunit A [EC:1.14.18.3 1.14.99.39]	EC:1.14.18.3	"Poehlein, A., Deutzmann, J. S., Daniel, R., & Simeonova, D. D. (2013). Draft genome sequence of the methanotrophic Gammaproteobacterium Methyloglobulus morosus DSM 22980 strain KoM1. Genome announcements, 1(6), e01078-13."
Isolate	Ia	Methyloglobulus_morosus_KoM1	Ia_Methyloglobulus_morosus_KoM1	Methyloglobulus_morosus_KoM1	2528841589	pxmA_2	pxm	pxmA	744	0.504032258	73.69488089	0.60483871	89.93917892	0.758291313	60.61834769	0.563800913	5.144450076	K10944	methane/ammonia monooxygenase subunit A [EC:1.14.18.3 1.14.99.39]	EC:1.14.18.3	"Poehlein, A., Deutzmann, J. S., Daniel, R., & Simeonova, D. D. (2013). Draft genome sequence of the methanotrophic Gammaproteobacterium Methyloglobulus morosus DSM 22980 strain KoM1. Genome announcements, 1(6), e01078-13."
Isolate	Ia	Methyloglobulus_morosus_KoM1	Ia_Methyloglobulus_morosus_KoM1	Methyloglobulus_morosus_KoM1	2528840071	pmoB1	pmo/amo	pmoB	1245	0.432931727	15.58540294	0.339759036	4.206791688	0.715230356	14.79979726	0.625384588	51.95134313	K10945	methane/ammonia monooxygenase subunit B		"Poehlein, A., Deutzmann, J. S., Daniel, R., & Simeonova, D. D. (2013). Draft genome sequence of the methanotrophic Gammaproteobacterium Methyloglobulus morosus DSM 22980 strain KoM1. Genome announcements, 1(6), e01078-13."
Isolate	Ia	Methyloglobulus_morosus_KoM1	Ia_Methyloglobulus_morosus_KoM1	Methyloglobulus_morosus_KoM1	2528841037	pxmB_1	pxm	pxmB	1302	0.512288786	80.99341105	0.599078341	88.26659909	0.775442242	82.53928028	0.630782764	58.81905727	K10945	methane/ammonia monooxygenase subunit B		"Poehlein, A., Deutzmann, J. S., Daniel, R., & Simeonova, D. D. (2013). Draft genome sequence of the methanotrophic Gammaproteobacterium Methyloglobulus morosus DSM 22980 strain KoM1. Genome announcements, 1(6), e01078-13."
Isolate	Ia	Methyloglobulus_morosus_KoM1	Ia_Methyloglobulus_morosus_KoM1	Methyloglobulus_morosus_KoM1	2528841590	pxmB_2	pxm	pxmB	1224	0.496732026	66.06690319	0.568627451	77.59756716	0.744743058	42.44804866	0.604961811	28.30714648	K10945	methane/ammonia monooxygenase subunit B		"Poehlein, A., Deutzmann, J. S., Daniel, R., & Simeonova, D. D. (2013). Draft genome sequence of the methanotrophic Gammaproteobacterium Methyloglobulus morosus DSM 22980 strain KoM1. Genome announcements, 1(6), e01078-13."
Isolate	Ia	Methyloglobulus_morosus_KoM1	Ia_Methyloglobulus_morosus_KoM1	Methyloglobulus_morosus_KoM1	2528838472	mxaF	mxa	mxaF	1809	0.503593145	73.31474911	0.578772803	81.80435884	0.772921628	79.37151546	0.646182493	76.45717182	K14028	methanol dehydrogenase (cytochrome c) subunit 1 [EC:1.1.2.7]	EC:1.1.2.7	"Poehlein, A., Deutzmann, J. S., Daniel, R., & Simeonova, D. D. (2013). Draft genome sequence of the methanotrophic Gammaproteobacterium Methyloglobulus morosus DSM 22980 strain KoM1. Genome announcements, 1(6), e01078-13."
Isolate	Ia	Methyloglobulus_morosus_KoM1	Ia_Methyloglobulus_morosus_KoM1	Methyloglobulus_morosus_KoM1	2528841358	xoxF	xox	xoxF	1854	0.486515642	55.14445008	0.496763754	37.91180943	0.755057679	55.52458186	0.651909811	81.14546376	K14028	methanol dehydrogenase (cytochrome c) subunit 1 [EC:1.1.2.7]	EC:1.1.2.7	"Poehlein, A., Deutzmann, J. S., Daniel, R., & Simeonova, D. D. (2013). Draft genome sequence of the methanotrophic Gammaproteobacterium Methyloglobulus morosus DSM 22980 strain KoM1. Genome announcements, 1(6), e01078-13."
Isolate	Ia	Methyloglobulus_morosus_KoM1	Ia_Methyloglobulus_morosus_KoM1	Methyloglobulus_morosus_KoM1	2528838469	mxaI	mxa	mxaI	282	0.464539007	34.38925494	0.510638298	45.15965535	0.732485645	28.83933097	0.703545452	98.12468322	K14029	methanol dehydrogenase (cytochrome c) subunit 2 [EC:1.1.2.7]	EC:1.1.2.7	"Poehlein, A., Deutzmann, J. S., Daniel, R., & Simeonova, D. D. (2013). Draft genome sequence of the methanotrophic Gammaproteobacterium Methyloglobulus morosus DSM 22980 strain KoM1. Genome announcements, 1(6), e01078-13."
Isolate	Ia	Methyloglobulus_morosus_KoM1	Ia_Methyloglobulus_morosus_KoM1	Methyloglobulus_morosus_KoM1	2528838480	hao	hao	hao	1620	0.497530864	66.87785099	0.566666667	76.81196148	0.782145722	88.59604663	0.649448142	79.34617334	K10535	hydroxylamine dehydrogenase [EC:1.7.2.6]	EC:1.7.2.6	
Isolate	Ia	Methylomarinum_vadi_IT-4	Ia_Methylomarinum_vadi_IT-4	Methylomarinum_vadi_IT-4	2574470471	pmoC1	pmo/amo	pmoC	753	0.444887118	9.644795264	0.474103586	9.965466206	0.549756399	2.170695609	0.556998846	43.61124815	K10946	methane/ammonia monooxygenase subunit C		
Isolate	Ia	Methylomarinum_vadi_IT-4	Ia_Methylomarinum_vadi_IT-4	Methylomarinum_vadi_IT-4	2574470470	pmoA1	pmo/amo	pmoA	750	0.477333333	23.01430686	0.5	14.65219536	0.547719763	1.948692649	0.578207054	67.29156389	K10944	methane/ammonia monooxygenase subunit A [EC:1.14.18.3 1.14.99.39]	EC:1.14.18.3	
Isolate	Ia	Methylomarinum_vadi_IT-4	Ia_Methylomarinum_vadi_IT-4	Methylomarinum_vadi_IT-4	2574470469	pmoB1	pmo/amo	pmoB	1245	0.465060241	17.98223976	0.424096386	5.180069068	0.551555355	2.269363592	0.603029386	86.63048841	K10945	methane/ammonia monooxygenase subunit B		
Isolate	Ia	Methylomarinum_vadi_IT-4	Ia_Methylomarinum_vadi_IT-4	Methylomarinum_vadi_IT-4	2574469073	mxaF	mxa	mxaF	1809	0.586511885	93.43857918	0.794361526	99.30932412	0.798595356	97.01529354	0.625099438	95.11593488	K14028	methanol dehydrogenase (cytochrome c) subunit 1 [EC:1.1.2.7]	EC:1.1.2.7	
Isolate	Ia	Methylomarinum_vadi_IT-4	Ia_Methylomarinum_vadi_IT-4	Methylomarinum_vadi_IT-4	2574470365	xoxF	xox	xoxF	1857	0.502423263	37.27183029	0.533117932	22.59496793	0.652820879	19.19092255	0.643578465	97.92797237	K14028	methanol dehydrogenase (cytochrome c) subunit 1 [EC:1.1.2.7]	EC:1.1.2.7	
Isolate	Ia	Methylomarinum_vadi_IT-4	Ia_Methylomarinum_vadi_IT-4	Methylomarinum_vadi_IT-4	2574469070	mxaI	mxa	mxaI	282	0.528368794	58.28811051	0.670212766	76.6896892	0.740868304	72.89097188	0.581014975	70.12826838	K14029	methanol dehydrogenase (cytochrome c) subunit 2 [EC:1.1.2.7]	EC:1.1.2.7	
Isolate	Ia	Methylomicrobium_agile_A30	Ia_Methylomicrobium_agile_A30	Methylomicrobium_agile_A30	2574332478	pmoC1	pmo/amo	pmoC	753	0.466135458	6.391802879	0.509960159	7.660404977	0.54675226	9.36813857	0.534113652	95.99902415	K10946	methane/ammonia monooxygenase subunit C		"Hamilton, R., Kits, K. D., Ramonovskaya, V. A., Rozova, O. N., Yurimoto, H., Iguchi, H., ... & Knief, C. (2015). Draft genomes of gammaproteobacterial methanotrophs isolated from terrestrial ecosystems. Genome announcements, 3(3)."
Isolate	Ia	Methylomicrobium_agile_A30	Ia_Methylomicrobium_agile_A30	Methylomicrobium_agile_A30	2574334325	pxmC	pxm	pxmC	774	0.529715762	24.27421322	0.666666667	38.44840205	0.649959322	30.83678946	0.470317498	55.72090754	K10946	methane/ammonia monooxygenase subunit C		"Hamilton, R., Kits, K. D., Ramonovskaya, V. A., Rozova, O. N., Yurimoto, H., Iguchi, H., ... & Knief, C. (2015). Draft genomes of gammaproteobacterial methanotrophs isolated from terrestrial ecosystems. Genome announcements, 3(3)."
Isolate	Ia	Methylomicrobium_agile_A30	Ia_Methylomicrobium_agile_A30	Methylomicrobium_agile_A30	2574332477	pmoA1	pmo/amo	pmoA	744	0.489247312	10.12442059	0.540322581	10.95389119	0.512254247	5.635520859	0.532443282	95.70626982	K10944	methane/ammonia monooxygenase subunit A [EC:1.14.18.3 1.14.99.39]	EC:1.14.18.3	"Hamilton, R., Kits, K. D., Ramonovskaya, V. A., Rozova, O. N., Yurimoto, H., Iguchi, H., ... & Knief, C. (2015). Draft genomes of gammaproteobacterial methanotrophs isolated from terrestrial ecosystems. Genome announcements, 3(3)."
Isolate	Ia	Methylomicrobium_agile_A30	Ia_Methylomicrobium_agile_A30	Methylomicrobium_agile_A30	2574334327	pxmA	pxm	pxmA	753	0.563081009	43.59599902	0.741035857	69.52915345	0.70610881	53.25689192	0.477716188	63.50329349	K10944	methane/ammonia monooxygenase subunit A [EC:1.14.18.3 1.14.99.39]	EC:1.14.18.3	"Hamilton, R., Kits, K. D., Ramonovskaya, V. A., Rozova, O. N., Yurimoto, H., Iguchi, H., ... & Knief, C. (2015). Draft genomes of gammaproteobacterial methanotrophs isolated from terrestrial ecosystems. Genome announcements, 3(3)."
Isolate	Ia	Methylomicrobium_agile_A30	Ia_Methylomicrobium_agile_A30	Methylomicrobium_agile_A30	2574332476	pmoB1	pmo/amo	pmoB	1245	0.488353414	9.929251037	0.484337349	5.513539888	0.48867419	3.903391071	0.533342251	95.8038546	K10945	methane/ammonia monooxygenase subunit B		"Hamilton, R., Kits, K. D., Ramonovskaya, V. A., Rozova, O. N., Yurimoto, H., Iguchi, H., ... & Knief, C. (2015). Draft genomes of gammaproteobacterial methanotrophs isolated from terrestrial ecosystems. Genome announcements, 3(3)."
Isolate	Ia	Methylomicrobium_agile_A30	Ia_Methylomicrobium_agile_A30	Methylomicrobium_agile_A30	2574334326	pxmB	pxm	pxmB	1224	0.553921569	37.91168578	0.674019608	40.59526714	0.661791627	34.91095389	0.445453343	31.05635521	K10945	methane/ammonia monooxygenase subunit B		"Hamilton, R., Kits, K. D., Ramonovskaya, V. A., Rozova, O. N., Yurimoto, H., Iguchi, H., ... & Knief, C. (2015). Draft genomes of gammaproteobacterial methanotrophs isolated from terrestrial ecosystems. Genome announcements, 3(3)."
Isolate	Ia	Methylomicrobium_agile_A30	Ia_Methylomicrobium_agile_A30	Methylomicrobium_agile_A30	2574334287	xoxF	xox	xoxF	1839	0.563349647	43.83996097	0.675367047	40.96121005	0.688625339	44.81580873	0.55309532	98.21907782	K14028	methanol dehydrogenase (cytochrome c) subunit 1 [EC:1.1.2.7]	EC:1.1.2.7	"Hamilton, R., Kits, K. D., Ramonovskaya, V. A., Rozova, O. N., Yurimoto, H., Iguchi, H., ... & Knief, C. (2015). Draft genomes of gammaproteobacterial methanotrophs isolated from terrestrial ecosystems. Genome announcements, 3(3)."
Isolate	Ia	Methylomicrobium_agile_A30	Ia_Methylomicrobium_agile_A30	Methylomicrobium_agile_A30	2574335385	mxaF	mxa	mxaF	1812	0.592163355	68.74847524	0.794701987	93.43742376	0.818547944	97.95071969	0.548415996	97.92632349	K14028	methanol dehydrogenase (cytochrome c) subunit 1 [EC:1.1.2.7]	EC:1.1.2.7	"Hamilton, R., Kits, K. D., Ramonovskaya, V. A., Rozova, O. N., Yurimoto, H., Iguchi, H., ... & Knief, C. (2015). Draft genomes of gammaproteobacterial methanotrophs isolated from terrestrial ecosystems. Genome announcements, 3(3)."
Isolate	Ia	Methylomicrobium_agile_A30	Ia_Methylomicrobium_agile_A30	Methylomicrobium_agile_A30	2574335388	mxaI	mxa	mxaI	282	0.553191489	37.44815809	0.755319149	77.48231276	0.792830792	92.82751891	0.568155527	99.07294462	K14029	methanol dehydrogenase (cytochrome c) subunit 2 [EC:1.1.2.7]	EC:1.1.2.7	"Hamilton, R., Kits, K. D., Ramonovskaya, V. A., Rozova, O. N., Yurimoto, H., Iguchi, H., ... & Knief, C. (2015). Draft genomes of gammaproteobacterial methanotrophs isolated from terrestrial ecosystems. Genome announcements, 3(3)."
Isolate	Ia	Methylomicrobium_agile_A30	Ia_Methylomicrobium_agile_A30	Methylomicrobium_agile_A30	2574331624	hao	hao	hao	1674	0.580645161	58.89241278	0.727598566	63.08855818	0.773920046	86.63088558	0.506013803	85.89899976	K10535	hydroxylamine dehydrogenase [EC:1.7.2.6]	EC:1.7.2.6	
Isolate	Ia	Methylomicrobium_album_BG8	Ia_Methylomicrobium_album_BG8	Methylomicrobium_album_BG8	2508547780	pxmC	pxm	pxmC	774	0.529715762	24.05940594	0.666666667	37.17821782	0.648453049	29.35643564	0.46754432	55.04950495	K10946	methane/ammonia monooxygenase subunit C		
Isolate	Ia	Methylomicrobium_album_BG8	Ia_Methylomicrobium_album_BG8	Methylomicrobium_album_BG8	2508549940	pmoC1	pmo/amo	pmoC	753	0.466135458	6.633663366	0.509960159	7.821782178	0.543839831	8.935643564	0.53035753	95.79207921	K10946	methane/ammonia monooxygenase subunit C		
Isolate	Ia	Methylomicrobium_album_BG8	Ia_Methylomicrobium_album_BG8	Methylomicrobium_album_BG8	2508547782	pxmA	pxm	pxmA	753	0.563081009	42.27722772	0.741035857	68.81188119	0.705044615	52.42574257	0.474910948	62.8960396	K10944	methane/ammonia monooxygenase subunit A [EC:1.14.18.3 1.14.99.39]	EC:1.14.18.3	
Isolate	Ia	Methylomicrobium_album_BG8	Ia_Methylomicrobium_album_BG8	Methylomicrobium_album_BG8	2508549939	pmoA1	pmo/amo	pmoA	744	0.489247312	10.37128713	0.540322581	10.69306931	0.508934936	5.420792079	0.527841948	95.24752475	K10944	methane/ammonia monooxygenase subunit A [EC:1.14.18.3 1.14.99.39]	EC:1.14.18.3	
Isolate	Ia	Methylomicrobium_album_BG8	Ia_Methylomicrobium_album_BG8	Methylomicrobium_album_BG8	2508547781	pxmB	pxm	pxmB	1224	0.553104575	36.38613861	0.671568627	38.31683168	0.65904132	32.72277228	0.445467614	32.67326733	K10945	methane/ammonia monooxygenase subunit B		
Isolate	Ia	Methylomicrobium_album_BG8	Ia_Methylomicrobium_album_BG8	Methylomicrobium_album_BG8	2508549938	pmoB1	pmo/amo	pmoB	1245	0.488353414	10.14851485	0.484337349	5.767326733	0.485412026	3.712871287	0.531559713	96.03960396	K10945	methane/ammonia monooxygenase subunit B		
Isolate	Ia	Methylomicrobium_album_BG8	Ia_Methylomicrobium_album_BG8	Methylomicrobium_album_BG8	2508547743	xoxF	xox	xoxF	1839	0.563349647	42.54950495	0.675367047	39.40594059	0.686490043	43.58910891	0.551477231	98.36633663	K14028	methanol dehydrogenase (cytochrome c) subunit 1 [EC:1.1.2.7]	EC:1.1.2.7	
Isolate	Ia	Methylomicrobium_album_BG8	Ia_Methylomicrobium_album_BG8	Methylomicrobium_album_BG8	2508548816	mxaF	mxa	mxaF	1812	0.591611479	67.22772277	0.791390728	92.22772277	0.815954113	97.5	0.551137022	98.29207921	K14028	methanol dehydrogenase (cytochrome c) subunit 1 [EC:1.1.2.7]	EC:1.1.2.7	
Isolate	Ia	Methylomicrobium_album_BG8	Ia_Methylomicrobium_album_BG8	Methylomicrobium_album_BG8	2508548819	mxaI	mxa	mxaI	282	0.553191489	36.43564356	0.755319149	76.73267327	0.791276197	92.77227723	0.566610302	99.08415842	K14029	methanol dehydrogenase (cytochrome c) subunit 2 [EC:1.1.2.7]	EC:1.1.2.7	
Isolate	Ia	Methylomicrobium_album_BG8	Ia_Methylomicrobium_album_BG8	Methylomicrobium_album_BG8	2508549092	hao	hao	hao	1674	0.580645161	57.07920792	0.725806452	60.89108911	0.76875891	84.75247525	0.508534084	88.39108911	K10535	hydroxylamine dehydrogenase [EC:1.7.2.6]	EC:1.7.2.6	
Isolate	Ia	Methylomicrobium_alcaliphilum_20Z	Ia_Methylomicrobium_alcaliphilum_20Z	Methylomicrobium_alcaliphilum_20Z	WP_014147020.1	pmoC1	pmo/amo	pmoC	753	0.436918991	12.63846928	0.454183267	16.06243706	0.620939089	4.254783484	0.56825498	71.24874119	K10946	pmoC-amoC; methane/ammonia monooxygenase subunit C		
Isolate	Ia	Methylomicrobium_alcaliphilum_20Z	Ia_Methylomicrobium_alcaliphilum_20Z	Methylomicrobium_alcaliphilum_20Z	WP_014147021.1	pmoA1	pmo/amo	pmoA	744	0.448924731	18.20241692	0.431451613	10.47331319	0.58818743	0.956696878	0.575049824	78.95266868	K10944	pmoA-amoA; methane/ammonia monooxygenase subunit A [EC:1.14.18.3 1.14.99.39]		
Isolate	Ia	Methylomicrobium_alcaliphilum_20Z	Ia_Methylomicrobium_alcaliphilum_20Z	Methylomicrobium_alcaliphilum_20Z	WP_014147022.1	pmoB1	pmo/amo	pmoB	1245	0.438554217	13.72104733	0.356626506	2.442094663	0.602354555	2.089627392	0.567995489	70.84592145	K10945	pmoB-amoB; methane/ammonia monooxygenase subunit B		
Isolate	Ia	Methylomicrobium_alcaliphilum_20Z	Ia_Methylomicrobium_alcaliphilum_20Z	Methylomicrobium_alcaliphilum_20Z	WP_014149867.1	mxaF	mxa	mxaF	1809	0.535655058	86.43001007	0.666666667	95.97180262	0.746145271	89.0735146	0.586859211	87.96576032	K14028	mdh1; methanol dehydrogenase (cytochrome c) subunit 1 [EC:1.1.2.7]		
Isolate	Ia	Methylomicrobium_alcaliphilum_20Z	Ia_Methylomicrobium_alcaliphilum_20Z	Methylomicrobium_alcaliphilum_20Z	WP_014149864.1	mxaI	mxa	mxaI	285	0.470175439	32.75427996	0.515789474	39.75327291	0.679056661	23.79154079	0.556294038	55.6143001	K14029	mdh2; methanol dehydrogenase (cytochrome c) subunit 2 [EC:1.1.2.7]		
Isolate	Ia	Methylomicrobium_alcaliphilum_20Z	Ia_Methylomicrobium_alcaliphilum_20Z	Methylomicrobium_alcaliphilum_20Z	WP_014148309.1	hao	hao	hao	1656	0.493357488	52.94561934	0.528985507	47.25579053	0.729783103	76.56092649	0.563507292	65.33232628	K10535	hao; hydroxylamine dehydrogenase [EC:1.7.2.6]		
Isolate	Ia	Methylomicrobium_buryatense_5G	Ia_Methylomicrobium_buryatense_5G	Methylomicrobium_buryatense_5G	2517030414	pmoC1	pmo/amo	pmoC	753	0.438247012	14.54746137	0.458167331	18.05739514	0.626016486	5.82781457	0.529847731	33.11258278	K10946	methane/ammonia monooxygenase subunit C		
Isolate	Ia	Methylomicrobium_buryatense_5G	Ia_Methylomicrobium_buryatense_5G	Methylomicrobium_buryatense_5G	2517030415	pmoA1	pmo/amo	pmoA	744	0.448924731	19.73509934	0.427419355	11.0816777	0.591664499	1.810154525	0.578504266	87.52759382	K10944	methane/ammonia monooxygenase subunit A [EC:1.14.18.3 1.14.99.39]	EC:1.14.18.3	
Isolate	Ia	Methylomicrobium_buryatense_5G	Ia_Methylomicrobium_buryatense_5G	Methylomicrobium_buryatense_5G	2517030416	pmoB1	pmo/amo	pmoB	1245	0.443373494	17.01986755	0.378313253	4.856512141	0.619185712	4.834437086	0.57146157	83.44370861	K10945	methane/ammonia monooxygenase subunit B		
Isolate	Ia	Methylomicrobium_buryatense_5G	Ia_Methylomicrobium_buryatense_5G	Methylomicrobium_buryatense_5G	2517028658	mmoX	mmo	mmoX	1578	0.48225602	43.48785872	0.536121673	51.81015453	0.751474561	89.84547461	0.554767124	66.82119205	K16157	methane monooxygenase component A alpha chain [EC:1.14.13.25]	EC:1.14.13.25	
Isolate	Ia	Methylomicrobium_buryatense_5G	Ia_Methylomicrobium_buryatense_5G	Methylomicrobium_buryatense_5G	2517028657	mmoY	mmo	mmoY	1179	0.478371501	39.73509934	0.531806616	49.44812362	0.743128364	84.81236203	0.571393909	83.37748344	K16158	methane monooxygenase component A beta chain [EC:1.14.13.25]	EC:1.14.13.25	
Isolate	Ia	Methylomicrobium_buryatense_5G	Ia_Methylomicrobium_buryatense_5G	Methylomicrobium_buryatense_5G	2517028655	mmoZ	mmo	mmoZ	504	0.448412698	19.42604857	0.523809524	45.03311258	0.770018597	96.99779249	0.541660284	49.13907285	K16159	methane monooxygenase component A gamma chain [EC:1.14.13.25]	EC:1.14.13.25	
Isolate	Ia	Methylomicrobium_buryatense_5G	Ia_Methylomicrobium_buryatense_5G	Methylomicrobium_buryatense_5G	2517028656	mmoB	mmo	mmoB	426	0.450704225	20.68432671	0.464788732	20	0.67644684	23.44370861	0.546007696	55.45253863	K16160	methane monooxygenase regulatory protein B		
Isolate	Ia	Methylomicrobium_buryatense_5G	Ia_Methylomicrobium_buryatense_5G	Methylomicrobium_buryatense_5G	2517028653	mmoC	mmo	mmoC	1038	0.468208092	31.76600442	0.473988439	22.58278146	0.710962154	53.3995585	0.578195006	87.37306843	K16161	methane monooxygenase component C [EC:1.14.13.25]	EC:1.14.13.25	
Isolate	Ia	Methylomicrobium_buryatense_5G	Ia_Methylomicrobium_buryatense_5G	Methylomicrobium_buryatense_5G	2517028654	mmoD	mmo	mmoD	249	0.437751004	14.28256071	0.469879518	21.36865342	0.677049195	23.8410596	0.508931705	13.90728477	K16162	methane monooxygenase component D		
Isolate	Ia	Methylomicrobium_buryatense_5G	Ia_Methylomicrobium_buryatense_5G	Methylomicrobium_buryatense_5G	2517030556	xoxF	xox	xoxF	1854	0.504314995	62.47240618	0.540453074	54.01766004	0.712521982	55.18763797	0.575080312	85.69536424	K14028	methanol dehydrogenase (cytochrome c) subunit 1 [EC:1.1.2.7]	EC:1.1.2.7	
Isolate	Ia	Methylomicrobium_buryatense_5G	Ia_Methylomicrobium_buryatense_5G	Methylomicrobium_buryatense_5G	2517030652	mxaF	mxa	mxaF	1809	0.545605307	90.06622517	0.696517413	98.01324503	0.767939019	96.68874172	0.559222733	72.09713024	K14028	methanol dehydrogenase (cytochrome c) subunit 1 [EC:1.1.2.7]	EC:1.1.2.7	
Isolate	Ia	Methylomicrobium_buryatense_5G	Ia_Methylomicrobium_buryatense_5G	Methylomicrobium_buryatense_5G	2517030655	mxaI	mxa	mxaI	285	0.473684211	36.1589404	0.515789474	40.61810155	0.730494539	73.3995585	0.53900771	44.96688742	K14029	methanol dehydrogenase (cytochrome c) subunit 2 [EC:1.1.2.7]	EC:1.1.2.7	
Isolate	Ia	Methylomicrobium_buryatense_5G	Ia_Methylomicrobium_buryatense_5G	Methylomicrobium_buryatense_5G	2517028161	hao	hao	hao	1656	0.494565217	54.06181015	0.527173913	46.799117	0.741413436	83.70860927	0.547414275	57.2406181	K10535	hydroxylamine dehydrogenase [EC:1.7.2.6]	EC:1.7.2.6	
Isolate	Ia	Methylomonas_denitrificans_FJG1	Ia_Methylomonas_denitrificans_FJG1	Methylomonas_denitrificans_FJG1	2599349511	pxmC	pxm	pxmC	774	0.5	30.30044747	0.612403101	55.14596207	0.740260572	61.96462817	0.568348891	59.66332836	K10946	methane/ammonia monooxygenase subunit C		
Isolate	Ia	Methylomonas_denitrificans_FJG1	Ia_Methylomonas_denitrificans_FJG1	Methylomonas_denitrificans_FJG1	2599352126	pmoC1	pmo/amo	pmoC	753	0.431606906	6.051566162	0.450199203	9.673982527	0.619922649	13.10462391	0.562614108	53.24952056	K10946	methane/ammonia monooxygenase subunit C		
Isolate	Ia	Methylomonas_denitrificans_FJG1	Ia_Methylomonas_denitrificans_FJG1	Methylomonas_denitrificans_FJG1	2599349509	pxmA	pxm	pxmA	753	0.531208499	56.36053697	0.685258964	89.21798423	0.751906761	69.2094609	0.572913854	64.69209461	K10944	methane/ammonia monooxygenase subunit A [EC:1.14.18.3 1.14.99.39]	EC:1.14.18.3	
Isolate	Ia	Methylomonas_denitrificans_FJG1	Ia_Methylomonas_denitrificans_FJG1	Methylomonas_denitrificans_FJG1	2599352125	pmoA1	pmo/amo	pmoA	750	0.466666667	14.31919881	0.484	14.23396548	0.58687694	5.135307905	0.547989564	35.6488387	K10944	methane/ammonia monooxygenase subunit A [EC:1.14.18.3 1.14.99.39]	EC:1.14.18.3	
Isolate	Ia	Methylomonas_denitrificans_FJG1	Ia_Methylomonas_denitrificans_FJG1	Methylomonas_denitrificans_FJG1	2599352124	pmoB1	pmo/amo	pmoB	1245	0.449799197	9.673982527	0.375903614	3.537183039	0.612474346	11.1442574	0.598185855	86.49051779	K10945	methane/ammonia monooxygenase subunit B		
