CDS	sample	group	group_uncertain	strain	strain_name_plus_group	BIN	curated_gene	gene_category	gene_category_subunit	Length	GC	qGC	GC3	qGC3	CAI_genome	pCAI_genome	CAI_HiExp	pCAI_HiExp	KO	annotation_auto	EC	reference	tAI	ptAI	ntAI
2651355227	Isolated	Ia	Ia	Methylococcaceae_bacterium_Sn10-6	Ia_Methylococcaceae_bacterium_Sn10-6	Methylococcaceae_bacterium_Sn10-6	pmoC1_2	pmo/amo	pmoC	549	0.393442623	13.92473118	0.349726776	15.77060932	0.698726657	29.30107527	0.4888912	9.802867384	K10946	methane/ammonia monooxygenase subunit C		"Rahalkar, M. C., Pandit, P. S., Dhakephalkar, P. K., Pore, S., Arora, P., & Kapse, N. (2016). Genome characteristics of a novel Type I methanotroph (Sn10-6) isolated from a flooded Indian rice field. Microbial ecology, 71(3), 519-523."	0.408895919	94.62365591	0.771530948
2651358506	Isolated	Ia	Ia	Methylococcaceae_bacterium_Sn10-6	Ia_Methylococcaceae_bacterium_Sn10-6	Methylococcaceae_bacterium_Sn10-6	pmoC1_1	pmo/amo	pmoC	408	0.37745098	8.100358423	0.360294118	20.17921147	0.70512218	33.97849462	0.527509535	36.54121864	K10946	methane/ammonia monooxygenase subunit C		"Rahalkar, M. C., Pandit, P. S., Dhakephalkar, P. K., Pore, S., Arora, P., & Kapse, N. (2016). Genome characteristics of a novel Type I methanotroph (Sn10-6) isolated from a flooded Indian rice field. Microbial ecology, 71(3), 519-523."	0.392419557	87.84946237	0.740442296
2651358507	Isolated	Ia	Ia	Methylococcaceae_bacterium_Sn10-6	Ia_Methylococcaceae_bacterium_Sn10-6	Methylococcaceae_bacterium_Sn10-6	pmoA1_1	pmo/amo	pmoA	744	0.412634409	25.37634409	0.370967742	25.609319	0.686655541	21.93548387	0.501082827	15.25089606	K10944	methane/ammonia monooxygenase subunit A [EC:1.14.18.3 1.14.99.39]	EC:1.14.18.3	"Rahalkar, M. C., Pandit, P. S., Dhakephalkar, P. K., Pore, S., Arora, P., & Kapse, N. (2016). Genome characteristics of a novel Type I methanotroph (Sn10-6) isolated from a flooded Indian rice field. Microbial ecology, 71(3), 519-523."	0.390461927	86.54121864	0.736748514
2651358508	Isolated	Ia	Ia	Methylococcaceae_bacterium_Sn10-6	Ia_Methylococcaceae_bacterium_Sn10-6	Methylococcaceae_bacterium_Sn10-6	pmoB1_1	pmo/amo	pmoB	465	0.453763441	68.94265233	0.380645161	31.95340502	0.691338464	24.49820789	0.509709113	20.609319	K10945	methane/ammonia monooxygenase subunit B		"Rahalkar, M. C., Pandit, P. S., Dhakephalkar, P. K., Pore, S., Arora, P., & Kapse, N. (2016). Genome characteristics of a novel Type I methanotroph (Sn10-6) isolated from a flooded Indian rice field. Microbial ecology, 71(3), 519-523."	0.388599666	85.2688172	0.733234682
2651358509	Isolated	Ia	Ia	Methylococcaceae_bacterium_Sn10-6	Ia_Methylococcaceae_bacterium_Sn10-6	Methylococcaceae_bacterium_Sn10-6	pmoB1_2	pmo/amo	pmoB	798	0.4160401	28.45878136	0.304511278	4.569892473	0.743769145	68.65591398	0.52192508	31.12903226	K10945	methane/ammonia monooxygenase subunit B		"Rahalkar, M. C., Pandit, P. S., Dhakephalkar, P. K., Pore, S., Arora, P., & Kapse, N. (2016). Genome characteristics of a novel Type I methanotroph (Sn10-6) isolated from a flooded Indian rice field. Microbial ecology, 71(3), 519-523."	0.411212159	95.10752688	0.775901377
2651356789	Isolated	Ia	Ia	Methylococcaceae_bacterium_Sn10-6	Ia_Methylococcaceae_bacterium_Sn10-6	Methylococcaceae_bacterium_Sn10-6	mxaF_1	mxa	mxaF	987	0.464032421	78.87096774	0.468085106	85.98566308	0.7922158	95.84229391	0.555093646	67.18637993	K14028	methanol dehydrogenase (cytochrome c) subunit 1 [EC:1.1.2.7]	EC:1.1.2.7	"Rahalkar, M. C., Pandit, P. S., Dhakephalkar, P. K., Pore, S., Arora, P., & Kapse, N. (2016). Genome characteristics of a novel Type I methanotroph (Sn10-6) isolated from a flooded Indian rice field. Microbial ecology, 71(3), 519-523."	0.342022043	29.62365591	0.645349046
2651356790	Isolated	Ia	Ia	Methylococcaceae_bacterium_Sn10-6	Ia_Methylococcaceae_bacterium_Sn10-6	Methylococcaceae_bacterium_Sn10-6	mxaF_2	mxa	mxaF	663	0.422322775	33.92473118	0.438914027	73.69175627	0.773955413	89.4265233	0.556457985	68.90681004	K14028	methanol dehydrogenase (cytochrome c) subunit 1 [EC:1.1.2.7]	EC:1.1.2.7	"Rahalkar, M. C., Pandit, P. S., Dhakephalkar, P. K., Pore, S., Arora, P., & Kapse, N. (2016). Genome characteristics of a novel Type I methanotroph (Sn10-6) isolated from a flooded Indian rice field. Microbial ecology, 71(3), 519-523."	0.399589167	91.50537634	0.753970375
2651356791	Isolated	Ia	Ia	Methylococcaceae_bacterium_Sn10-6	Ia_Methylococcaceae_bacterium_Sn10-6	Methylococcaceae_bacterium_Sn10-6	mxaF_3	mxa	mxaF	210	0.504761905	94.78494624	0.542857143	96.07526882	0.78467469	93.87096774	0.455576846	2.47311828	K14028	methanol dehydrogenase (cytochrome c) subunit 1 [EC:1.1.2.7]	EC:1.1.2.7	"Rahalkar, M. C., Pandit, P. S., Dhakephalkar, P. K., Pore, S., Arora, P., & Kapse, N. (2016). Genome characteristics of a novel Type I methanotroph (Sn10-6) isolated from a flooded Indian rice field. Microbial ecology, 71(3), 519-523."	0.354085146	45.55555556	0.668110479
2651356796	Isolated	Ia	Ia	Methylococcaceae_bacterium_Sn10-6	Ia_Methylococcaceae_bacterium_Sn10-6	Methylococcaceae_bacterium_Sn10-6	mxaI	mxa	mxaI	273	0.399267399	16.7562724	0.373626374	27.09677419	0.783499996	93.35125448	0.505565301	17.92114695	K14029	methanol dehydrogenase (cytochrome c) subunit 2 [EC:1.1.2.7]	EC:1.1.2.7	"Rahalkar, M. C., Pandit, P. S., Dhakephalkar, P. K., Pore, S., Arora, P., & Kapse, N. (2016). Genome characteristics of a novel Type I methanotroph (Sn10-6) isolated from a flooded Indian rice field. Microbial ecology, 71(3), 519-523."	0.391488738	87.27598566	0.738685967
2528840069	Isolated	Ia	Ia	Methyloglobulus_morosus_KoM1	Ia_Methyloglobulus_morosus_KoM1	Methyloglobulus_morosus_KoM1	pmoC1	pmo/amo	pmoC	753	0.435590969	16.47237709	0.446215139	18.27166751	0.70433285	9.883426254	0.586899385	14.31829701	K10946	methane/ammonia monooxygenase subunit C		"Poehlein, A., Deutzmann, J. S., Daniel, R., & Simeonova, D. D. (2013). Draft genome sequence of the methanotrophic Gammaproteobacterium Methyloglobulus morosus DSM 22980 strain KoM1. Genome announcements, 1(6), e01078-13."	0.446545576	99.61986822	0.924241183
2528841038	Isolated	Ia	Ia	Methyloglobulus_morosus_KoM1	Ia_Methyloglobulus_morosus_KoM1	Methyloglobulus_morosus_KoM1	pxmC_1	pxm	pxmC	774	0.49870801	68.17029904	0.620155039	92.90420679	0.763119953	67.4353776	0.655253192	84.03446528	K10946	methane/ammonia monooxygenase subunit C		"Poehlein, A., Deutzmann, J. S., Daniel, R., & Simeonova, D. D. (2013). Draft genome sequence of the methanotrophic Gammaproteobacterium Methyloglobulus morosus DSM 22980 strain KoM1. Genome announcements, 1(6), e01078-13."	0.424151307	95.61581348	0.877890469
2528841591	Isolated	Ia	Ia	Methyloglobulus_morosus_KoM1	Ia_Methyloglobulus_morosus_KoM1	Methyloglobulus_morosus_KoM1	pxmC_2	pxm	pxmC	777	0.499356499	68.82919412	0.61003861	91.05423213	0.774715441	81.52559554	0.562034454	4.71363406	K10946	methane/ammonia monooxygenase subunit C		"Poehlein, A., Deutzmann, J. S., Daniel, R., & Simeonova, D. D. (2013). Draft genome sequence of the methanotrophic Gammaproteobacterium Methyloglobulus morosus DSM 22980 strain KoM1. Genome announcements, 1(6), e01078-13."	0.378631125	41.05423213	0.783674718
2528840070	Isolated	Ia	Ia	Methyloglobulus_morosus_KoM1	Ia_Methyloglobulus_morosus_KoM1	Methyloglobulus_morosus_KoM1	pmoA1	pmo/amo	pmoA	744	0.434139785	16.09224531	0.419354839	12.2655854	0.685966785	4.662949823	0.614327557	38.64673087	K10944	methane/ammonia monooxygenase subunit A [EC:1.14.18.3 1.14.99.39]	EC:1.14.18.3	"Poehlein, A., Deutzmann, J. S., Daniel, R., & Simeonova, D. D. (2013). Draft genome sequence of the methanotrophic Gammaproteobacterium Methyloglobulus morosus DSM 22980 strain KoM1. Genome announcements, 1(6), e01078-13."	0.420137639	93.81652306	0.869583149
2528841036	Isolated	Ia	Ia	Methyloglobulus_morosus_KoM1	Ia_Methyloglobulus_morosus_KoM1	Methyloglobulus_morosus_KoM1	pxmA_1	pxm	pxmA	753	0.531208499	92.093259	0.653386454	96.98428789	0.764961734	69.8935631	0.605722303	29.09275215	K10944	methane/ammonia monooxygenase subunit A [EC:1.14.18.3 1.14.99.39]	EC:1.14.18.3	"Poehlein, A., Deutzmann, J. S., Daniel, R., & Simeonova, D. D. (2013). Draft genome sequence of the methanotrophic Gammaproteobacterium Methyloglobulus morosus DSM 22980 strain KoM1. Genome announcements, 1(6), e01078-13."	0.407949382	83.7810441	0.844356409
2528841589	Isolated	Ia	Ia	Methyloglobulus_morosus_KoM1	Ia_Methyloglobulus_morosus_KoM1	Methyloglobulus_morosus_KoM1	pxmA_2	pxm	pxmA	744	0.504032258	73.69488089	0.60483871	89.93917892	0.758291313	60.61834769	0.563800913	5.144450076	K10944	methane/ammonia monooxygenase subunit A [EC:1.14.18.3 1.14.99.39]	EC:1.14.18.3	"Poehlein, A., Deutzmann, J. S., Daniel, R., & Simeonova, D. D. (2013). Draft genome sequence of the methanotrophic Gammaproteobacterium Methyloglobulus morosus DSM 22980 strain KoM1. Genome announcements, 1(6), e01078-13."	0.37321322	33.17283325	0.772460968
2528840071	Isolated	Ia	Ia	Methyloglobulus_morosus_KoM1	Ia_Methyloglobulus_morosus_KoM1	Methyloglobulus_morosus_KoM1	pmoB1	pmo/amo	pmoB	1245	0.432931727	15.58540294	0.339759036	4.206791688	0.715230356	14.79979726	0.625384588	51.95134313	K10945	methane/ammonia monooxygenase subunit B		"Poehlein, A., Deutzmann, J. S., Daniel, R., & Simeonova, D. D. (2013). Draft genome sequence of the methanotrophic Gammaproteobacterium Methyloglobulus morosus DSM 22980 strain KoM1. Genome announcements, 1(6), e01078-13."	0.415530902	90.598074	0.86004832
2528841037	Isolated	Ia	Ia	Methyloglobulus_morosus_KoM1	Ia_Methyloglobulus_morosus_KoM1	Methyloglobulus_morosus_KoM1	pxmB_1	pxm	pxmB	1302	0.512288786	80.99341105	0.599078341	88.26659909	0.775442242	82.53928028	0.630782764	58.81905727	K10945	methane/ammonia monooxygenase subunit B		"Poehlein, A., Deutzmann, J. S., Daniel, R., & Simeonova, D. D. (2013). Draft genome sequence of the methanotrophic Gammaproteobacterium Methyloglobulus morosus DSM 22980 strain KoM1. Genome announcements, 1(6), e01078-13."	0.417385949	92.06791688	0.863887818
2528841590	Isolated	Ia	Ia	Methyloglobulus_morosus_KoM1	Ia_Methyloglobulus_morosus_KoM1	Methyloglobulus_morosus_KoM1	pxmB_2	pxm	pxmB	1224	0.496732026	66.06690319	0.568627451	77.59756716	0.744743058	42.44804866	0.604961811	28.30714648	K10945	methane/ammonia monooxygenase subunit B		"Poehlein, A., Deutzmann, J. S., Daniel, R., & Simeonova, D. D. (2013). Draft genome sequence of the methanotrophic Gammaproteobacterium Methyloglobulus morosus DSM 22980 strain KoM1. Genome announcements, 1(6), e01078-13."	0.38915012	57.52660922	0.80544649
2528838472	Isolated	Ia	Ia	Methyloglobulus_morosus_KoM1	Ia_Methyloglobulus_morosus_KoM1	Methyloglobulus_morosus_KoM1	mxaF	mxa	mxaF	1809	0.503593145	73.31474911	0.578772803	81.80435884	0.772921628	79.37151546	0.646182493	76.45717182	K14028	methanol dehydrogenase (cytochrome c) subunit 1 [EC:1.1.2.7]	EC:1.1.2.7	"Poehlein, A., Deutzmann, J. S., Daniel, R., & Simeonova, D. D. (2013). Draft genome sequence of the methanotrophic Gammaproteobacterium Methyloglobulus morosus DSM 22980 strain KoM1. Genome announcements, 1(6), e01078-13."	0.415087325	90.36999493	0.859130221
2528841358	Isolated	Ia	Ia	Methyloglobulus_morosus_KoM1	Ia_Methyloglobulus_morosus_KoM1	Methyloglobulus_morosus_KoM1	xoxF	xox	xoxF	1854	0.486515642	55.14445008	0.496763754	37.91180943	0.755057679	55.52458186	0.651909811	81.14546376	K14028	methanol dehydrogenase (cytochrome c) subunit 1 [EC:1.1.2.7]	EC:1.1.2.7	"Poehlein, A., Deutzmann, J. S., Daniel, R., & Simeonova, D. D. (2013). Draft genome sequence of the methanotrophic Gammaproteobacterium Methyloglobulus morosus DSM 22980 strain KoM1. Genome announcements, 1(6), e01078-13."	0.410210046	86.11251901	0.849035436
2528838469	Isolated	Ia	Ia	Methyloglobulus_morosus_KoM1	Ia_Methyloglobulus_morosus_KoM1	Methyloglobulus_morosus_KoM1	mxaI	mxa	mxaI	282	0.464539007	34.38925494	0.510638298	45.15965535	0.732485645	28.83933097	0.703545452	98.12468322	K14029	methanol dehydrogenase (cytochrome c) subunit 2 [EC:1.1.2.7]	EC:1.1.2.7	"Poehlein, A., Deutzmann, J. S., Daniel, R., & Simeonova, D. D. (2013). Draft genome sequence of the methanotrophic Gammaproteobacterium Methyloglobulus morosus DSM 22980 strain KoM1. Genome announcements, 1(6), e01078-13."	0.411656456	87.30359858	0.852029154
2528838480	Isolated	Ia	Ia	Methyloglobulus_morosus_KoM1	Ia_Methyloglobulus_morosus_KoM1	Methyloglobulus_morosus_KoM1	hao	hao	hao	1620	0.497530864	66.87785099	0.566666667	76.81196148	0.782145722	88.59604663	0.649448142	79.34617334	K10535	hydroxylamine dehydrogenase [EC:1.7.2.6]	EC:1.7.2.6		0.403305016	78.73796249	0.834743696
2574470471	Isolated	Ia	Ia	Methylomarinum_vadi_IT-4	Ia_Methylomarinum_vadi_IT-4	Methylomarinum_vadi_IT-4	pmoC1	pmo/amo	pmoC	753	0.444887118	9.644795264	0.474103586	9.965466206	0.549756399	2.170695609	0.556998846	43.61124815	K10946	methane/ammonia monooxygenase subunit C			0.277073053	93.8825851	0.849533352
2574470470	Isolated	Ia	Ia	Methylomarinum_vadi_IT-4	Ia_Methylomarinum_vadi_IT-4	Methylomarinum_vadi_IT-4	pmoA1	pmo/amo	pmoA	750	0.477333333	23.01430686	0.5	14.65219536	0.547719763	1.948692649	0.578207054	67.29156389	K10944	methane/ammonia monooxygenase subunit A [EC:1.14.18.3 1.14.99.39]	EC:1.14.18.3		0.275853574	93.43857918	0.845794307
2574470469	Isolated	Ia	Ia	Methylomarinum_vadi_IT-4	Ia_Methylomarinum_vadi_IT-4	Methylomarinum_vadi_IT-4	pmoB1	pmo/amo	pmoB	1245	0.465060241	17.98223976	0.424096386	5.180069068	0.551555355	2.269363592	0.603029386	86.63048841	K10945	methane/ammonia monooxygenase subunit B			0.286211768	97.63196843	0.877553554
2574469073	Isolated	Ia	Ia	Methylomarinum_vadi_IT-4	Ia_Methylomarinum_vadi_IT-4	Methylomarinum_vadi_IT-4	mxaF	mxa	mxaF	1809	0.586511885	93.43857918	0.794361526	99.30932412	0.798595356	97.01529354	0.625099438	95.11593488	K14028	methanol dehydrogenase (cytochrome c) subunit 1 [EC:1.1.2.7]	EC:1.1.2.7		0.265234408	84.16378885	0.813234897
2574470365	Isolated	Ia	Ia	Methylomarinum_vadi_IT-4	Ia_Methylomarinum_vadi_IT-4	Methylomarinum_vadi_IT-4	xoxF	xox	xoxF	1857	0.502423263	37.27183029	0.533117932	22.59496793	0.652820879	19.19092255	0.643578465	97.92797237	K14028	methanol dehydrogenase (cytochrome c) subunit 1 [EC:1.1.2.7]	EC:1.1.2.7		0.279893175	95.38727183	0.858180122
2574469070	Isolated	Ia	Ia	Methylomarinum_vadi_IT-4	Ia_Methylomarinum_vadi_IT-4	Methylomarinum_vadi_IT-4	mxaI	mxa	mxaI	282	0.528368794	58.28811051	0.670212766	76.6896892	0.740868304	72.89097188	0.581014975	70.12826838	K14029	methanol dehydrogenase (cytochrome c) subunit 2 [EC:1.1.2.7]	EC:1.1.2.7		0.227351829	23.50764677	0.697083165
2574332478	Isolated	Ia	Ia	Methylomicrobium_agile_A30	Ia_Methylomicrobium_agile_A30	Methylomicrobium_agile_A30	pmoC1	pmo/amo	pmoC	753	0.466135458	6.391802879	0.509960159	7.660404977	0.54675226	9.36813857	0.534113652	95.99902415	K10946	methane/ammonia monooxygenase subunit C		"Hamilton, R., Kits, K. D., Ramonovskaya, V. A., Rozova, O. N., Yurimoto, H., Iguchi, H., ... & Knief, C. (2015). Draft genomes of gammaproteobacterial methanotrophs isolated from terrestrial ecosystems. Genome announcements, 3(3)."	0.394157761	96.53574042	0.851245995
2574334325	Isolated	Ia	Ia	Methylomicrobium_agile_A30	Ia_Methylomicrobium_agile_A30	Methylomicrobium_agile_A30	pxmC	pxm	pxmC	774	0.529715762	24.27421322	0.666666667	38.44840205	0.649959322	30.83678946	0.470317498	55.72090754	K10946	methane/ammonia monooxygenase subunit C		"Hamilton, R., Kits, K. D., Ramonovskaya, V. A., Rozova, O. N., Yurimoto, H., Iguchi, H., ... & Knief, C. (2015). Draft genomes of gammaproteobacterial methanotrophs isolated from terrestrial ecosystems. Genome announcements, 3(3)."	0.344226315	40.81483289	0.743411145
2574332477	Isolated	Ia	Ia	Methylomicrobium_agile_A30	Ia_Methylomicrobium_agile_A30	Methylomicrobium_agile_A30	pmoA1	pmo/amo	pmoA	744	0.489247312	10.12442059	0.540322581	10.95389119	0.512254247	5.635520859	0.532443282	95.70626982	K10944	methane/ammonia monooxygenase subunit A [EC:1.14.18.3 1.14.99.39]	EC:1.14.18.3	"Hamilton, R., Kits, K. D., Ramonovskaya, V. A., Rozova, O. N., Yurimoto, H., Iguchi, H., ... & Knief, C. (2015). Draft genomes of gammaproteobacterial methanotrophs isolated from terrestrial ecosystems. Genome announcements, 3(3)."	0.388394099	94.19370578	0.838798458
2574334327	Isolated	Ia	Ia	Methylomicrobium_agile_A30	Ia_Methylomicrobium_agile_A30	Methylomicrobium_agile_A30	pxmA	pxm	pxmA	753	0.563081009	43.59599902	0.741035857	69.52915345	0.70610881	53.25689192	0.477716188	63.50329349	K10944	methane/ammonia monooxygenase subunit A [EC:1.14.18.3 1.14.99.39]	EC:1.14.18.3	"Hamilton, R., Kits, K. D., Ramonovskaya, V. A., Rozova, O. N., Yurimoto, H., Iguchi, H., ... & Knief, C. (2015). Draft genomes of gammaproteobacterial methanotrophs isolated from terrestrial ecosystems. Genome announcements, 3(3)."	0.360712359	66.13808246	0.779015363
2574332476	Isolated	Ia	Ia	Methylomicrobium_agile_A30	Ia_Methylomicrobium_agile_A30	Methylomicrobium_agile_A30	pmoB1	pmo/amo	pmoB	1245	0.488353414	9.929251037	0.484337349	5.513539888	0.48867419	3.903391071	0.533342251	95.8038546	K10945	methane/ammonia monooxygenase subunit B		"Hamilton, R., Kits, K. D., Ramonovskaya, V. A., Rozova, O. N., Yurimoto, H., Iguchi, H., ... & Knief, C. (2015). Draft genomes of gammaproteobacterial methanotrophs isolated from terrestrial ecosystems. Genome announcements, 3(3)."	0.386017573	92.97389607	0.833665972
2574334326	Isolated	Ia	Ia	Methylomicrobium_agile_A30	Ia_Methylomicrobium_agile_A30	Methylomicrobium_agile_A30	pxmB	pxm	pxmB	1224	0.553921569	37.91168578	0.674019608	40.59526714	0.661791627	34.91095389	0.445453343	31.05635521	K10945	methane/ammonia monooxygenase subunit B		"Hamilton, R., Kits, K. D., Ramonovskaya, V. A., Rozova, O. N., Yurimoto, H., Iguchi, H., ... & Knief, C. (2015). Draft genomes of gammaproteobacterial methanotrophs isolated from terrestrial ecosystems. Genome announcements, 3(3)."	0.335514739	30.10490364	0.724597119
2574334287	Isolated	Ia	Ia	Methylomicrobium_agile_A30	Ia_Methylomicrobium_agile_A30	Methylomicrobium_agile_A30	xoxF	xox	xoxF	1839	0.563349647	43.83996097	0.675367047	40.96121005	0.688625339	44.81580873	0.55309532	98.21907782	K14028	methanol dehydrogenase (cytochrome c) subunit 1 [EC:1.1.2.7]	EC:1.1.2.7	"Hamilton, R., Kits, K. D., Ramonovskaya, V. A., Rozova, O. N., Yurimoto, H., Iguchi, H., ... & Knief, C. (2015). Draft genomes of gammaproteobacterial methanotrophs isolated from terrestrial ecosystems. Genome announcements, 3(3)."	0.38609706	92.99829227	0.833837638
2574335385	Isolated	Ia	Ia	Methylomicrobium_agile_A30	Ia_Methylomicrobium_agile_A30	Methylomicrobium_agile_A30	mxaF	mxa	mxaF	1812	0.592163355	68.74847524	0.794701987	93.43742376	0.818547944	97.95071969	0.548415996	97.92632349	K14028	methanol dehydrogenase (cytochrome c) subunit 1 [EC:1.1.2.7]	EC:1.1.2.7	"Hamilton, R., Kits, K. D., Ramonovskaya, V. A., Rozova, O. N., Yurimoto, H., Iguchi, H., ... & Knief, C. (2015). Draft genomes of gammaproteobacterial methanotrophs isolated from terrestrial ecosystems. Genome announcements, 3(3)."	0.38073912	89.75359844	0.82226632
2574335388	Isolated	Ia	Ia	Methylomicrobium_agile_A30	Ia_Methylomicrobium_agile_A30	Methylomicrobium_agile_A30	mxaI	mxa	mxaI	282	0.553191489	37.44815809	0.755319149	77.48231276	0.792830792	92.82751891	0.568155527	99.07294462	K14029	methanol dehydrogenase (cytochrome c) subunit 2 [EC:1.1.2.7]	EC:1.1.2.7	"Hamilton, R., Kits, K. D., Ramonovskaya, V. A., Rozova, O. N., Yurimoto, H., Iguchi, H., ... & Knief, C. (2015). Draft genomes of gammaproteobacterial methanotrophs isolated from terrestrial ecosystems. Genome announcements, 3(3)."	0.389456421	94.77921444	0.841092709
2574331624	Isolated	Ia	Ia	Methylomicrobium_agile_A30	Ia_Methylomicrobium_agile_A30	Methylomicrobium_agile_A30	hao	hao	hao	1674	0.580645161	58.89241278	0.727598566	63.08855818	0.773920046	86.63088558	0.506013803	85.89899976	K10535	hydroxylamine dehydrogenase [EC:1.7.2.6]	EC:1.7.2.6		0.359869758	65.1378385	0.777195634
2508547780	Isolated	Ia	Ia	Methylomicrobium_album_BG8	Ia_Methylomicrobium_album_BG8	Methylomicrobium_album_BG8	pxmC	pxm	pxmC	774	0.529715762	24.05940594	0.666666667	37.17821782	0.648453049	29.35643564	0.46754432	55.04950495	K10946	methane/ammonia monooxygenase subunit C			0.439030869	49.40594059	0.805312221
2508549940	Isolated	Ia	Ia	Methylomicrobium_album_BG8	Ia_Methylomicrobium_album_BG8	Methylomicrobium_album_BG8	pmoC1	pmo/amo	pmoC	753	0.466135458	6.633663366	0.509960159	7.821782178	0.543839831	8.935643564	0.53035753	95.79207921	K10946	methane/ammonia monooxygenase subunit C			0.496488376	98.06930693	0.91070625
2508547782	Isolated	Ia	Ia	Methylomicrobium_album_BG8	Ia_Methylomicrobium_album_BG8	Methylomicrobium_album_BG8	pxmA	pxm	pxmA	753	0.563081009	42.27722772	0.741035857	68.81188119	0.705044615	52.42574257	0.474910948	62.8960396	K10944	methane/ammonia monooxygenase subunit A [EC:1.14.18.3 1.14.99.39]	EC:1.14.18.3		0.467837632	84.30693069	0.858152328
2508549939	Isolated	Ia	Ia	Methylomicrobium_album_BG8	Ia_Methylomicrobium_album_BG8	Methylomicrobium_album_BG8	pmoA1	pmo/amo	pmoA	744	0.489247312	10.37128713	0.540322581	10.69306931	0.508934936	5.420792079	0.527841948	95.24752475	K10944	methane/ammonia monooxygenase subunit A [EC:1.14.18.3 1.14.99.39]	EC:1.14.18.3		0.504562281	98.91089109	0.925516175
2508547781	Isolated	Ia	Ia	Methylomicrobium_album_BG8	Ia_Methylomicrobium_album_BG8	Methylomicrobium_album_BG8	pxmB	pxm	pxmB	1224	0.553104575	36.38613861	0.671568627	38.31683168	0.65904132	32.72277228	0.445467614	32.67326733	K10945	methane/ammonia monooxygenase subunit B			0.424120016	30	0.777961314
